sum,r2,rbf,1,1,,-0.03434289860570614
sum,pcc,rbf,1,1,,0.02041942469122878
sum,mse,rbf,10,1,,0.633413312748932
sum,r2,rbf,10,1,,-0.03408125108573203
sum,pcc,rbf,10,1,,0.0201087543195654
sum,mse,rbf,100,1,,0.633413312748932
sum,r2,rbf,100,1,,-0.03408125108573203
sum,pcc,rbf,100,1,,0.0201087543195654
sum,mse,rbf,1,10,,0.6350689278455064
sum,r2,rbf,1,10,,-0.034375211612010494
sum,pcc,rbf,1,10,,nan
sum,mse,rbf,10,10,,0.6334255970929876
sum,r2,rbf,10,10,,-0.03411034041160714
sum,pcc,rbf,10,10,,nan
sum,mse,rbf,100,10,,0.6334255970929876
sum,r2,rbf,100,10,,-0.03411034041160714
sum,pcc,rbf,100,10,,nan
max,mse,linear,1,,,0.6592633008824988
max,r2,linear,1,,,-0.1562721777767441
max,pcc,linear,1,,,0.1467120551559965
max,mse,poly,1,,2,0.6308941586860521
max,r2,poly,1,,2,-0.08596007293528748
max,pcc,poly,1,,2,0.18004282228816276
max,mse,poly,10,,2,0.6398061738785483
max,r2,poly,10,,2,-0.09622845496006557
max,pcc,poly,10,,2,0.17989159751147554
max,mse,poly,100,,2,0.6398061738785483
max,r2,poly,100,,2,-0.09622845496006557
max,pcc,poly,100,,2,0.17989159751147554
max,mse,poly,1,,3,0.6509501554213184
max,r2,poly,1,,3,-0.11370603081293593
max,pcc,poly,1,,3,0.18130505611013198
max,mse,poly,10,,3,0.6623847280500266
max,r2,poly,10,,3,-0.1272776854796242
max,pcc,poly,10,,3,0.17508618970129583
max,mse,poly,100,,3,0.6623847280500266
max,r2,poly,100,,3,-0.1272776854796242
max,pcc,poly,100,,3,0.17508618970129583
max,mse,rbf,1,0.01,,0.6346477802873709
max,r2,rbf,1,0.01,,-0.047829605067109204
max,pcc,rbf,1,0.01,,0.1583812873498644
max,mse,rbf,10,0.01,,0.6536780787693267
max,r2,rbf,10,0.01,,-0.11032582008653655
max,pcc,rbf,10,0.01,,0.12762941543256964
max,mse,rbf,100,0.01,,0.6494851695596129
max,r2,rbf,100,0.01,,-0.12835949690624757
max,pcc,rbf,100,0.01,,0.17424682936578867
max,mse,rbf,1,0.1,,0.6428149122723473
max,r2,rbf,1,0.1,,-0.0898892258708334
max,pcc,rbf,1,0.1,,0.15790173351753775
max,mse,rbf,10,0.1,,0.6389316964496959
max,r2,rbf,10,0.1,,-0.09245652107301275
max,pcc,rbf,10,0.1,,0.18403292342433628
max,mse,rbf,100,0.1,,0.6381827012586598
max,r2,rbf,100,0.1,,-0.09082919805980498
max,pcc,rbf,100,0.1,,0.1855333822523596
max,mse,rbf,1,1,,0.6226135810199416
max,r2,rbf,1,1,,-0.025656274697322057
max,pcc,rbf,1,1,,0.11674740275791698
max,mse,rbf,10,1,,0.6190932440003895
max,r2,rbf,10,1,,-0.022745042040541275
max,pcc,rbf,10,1,,0.12900803647987688
max,mse,rbf,100,1,,0.6190932440003895
max,r2,rbf,100,1,,-0.022745042040541275
max,pcc,rbf,100,1,,0.12900803647987688
max,mse,rbf,1,10,,0.6350689271789798
max,r2,rbf,1,10,,-0.034375209937202736
max,pcc,rbf,1,10,,0.0954085662293754
max,mse,rbf,10,10,,0.6334255964974284
max,r2,rbf,10,10,,-0.03411033892750097
max,pcc,rbf,10,10,,0.0954587055229931
max,mse,rbf,100,10,,0.6334255964974284
max,r2,rbf,100,10,,-0.03411033892750097
max,pcc,rbf,100,10,,0.0954587055229931
min,mse,linear,1,,,0.6057038771031145
min,r2,linear,1,,,-0.10561225658671662
min,pcc,linear,1,,,0.2960581286527949
min,mse,poly,1,,2,0.5956120628207601
min,r2,poly,1,,2,-0.0725562797533645
min,pcc,poly,1,,2,0.2881435265681853
min,mse,poly,10,,2,0.603300721903592
min,r2,poly,10,,2,-0.10403252640269241
min,pcc,poly,10,,2,0.2910402529625828
min,mse,poly,100,,2,0.603300721903592
min,r2,poly,100,,2,-0.10403252640269241
min,pcc,poly,100,,2,0.2910402529625828
min,mse,poly,1,,3,0.6350157152887268
min,r2,poly,1,,3,-0.139116104975707
min,pcc,poly,1,,3,0.279109833586133
min,mse,poly,10,,3,0.6692031604881576
min,r2,poly,10,,3,-0.1933686322730636
min,pcc,poly,10,,3,0.24345432097708058
min,mse,poly,100,,3,0.6692031604881576
min,r2,poly,100,,3,-0.1933686322730636
min,pcc,poly,100,,3,0.24345432097708058
min,mse,rbf,1,0.01,,0.6299430766027948
min,r2,rbf,1,0.01,,-0.042191365878947576
min,pcc,rbf,1,0.01,,0.19493943233370742
min,mse,rbf,10,0.01,,0.5968401854965779
min,r2,rbf,10,0.01,,-0.014013247653043648
min,pcc,rbf,10,0.01,,0.3140829105863086
min,mse,rbf,100,0.01,,0.5744685346802184
min,r2,rbf,100,0.01,,-0.08641732442612511
min,pcc,rbf,100,0.01,,0.3507635050656003
min,mse,rbf,1,0.1,,0.6092131029489456
min,r2,rbf,1,0.1,,-0.033834424472266464
min,pcc,rbf,1,0.1,,0.27162538726349894
min,mse,rbf,10,0.1,,0.5360416109080456
min,r2,rbf,10,0.1,,0.027149594944093237
min,pcc,rbf,10,0.1,,0.38484333417968153
min,mse,rbf,100,0.1,,0.5354841877921921
min,r2,rbf,100,0.1,,0.027762568817196742
min,pcc,rbf,100,0.1,,0.3850677080144536
min,mse,rbf,1,1,,0.6214620969703303
min,r2,rbf,1,1,,-0.02543059903502306
min,pcc,rbf,1,1,,0.1743063594432066
min,mse,rbf,10,1,,0.6136502109178286
min,r2,rbf,10,1,,-0.01928505991914863
min,pcc,rbf,10,1,,0.21782521217679215
min,mse,rbf,100,1,,0.6136502109178286
min,r2,rbf,100,1,,-0.01928505991914863
min,pcc,rbf,100,1,,0.21782521217679215
min,mse,rbf,1,10,,0.6350689226464865
min,r2,rbf,1,10,,-0.03437520022633789
min,pcc,rbf,1,10,,0.24847947524296443
min,mse,rbf,10,10,,0.6334255916988232
min,r2,rbf,10,10,,-0.03411032923888111
min,pcc,rbf,10,10,,0.263075208775808
min,mse,rbf,100,10,,0.6334255916988232
min,r2,rbf,100,10,,-0.03411032923888111
min,pcc,rbf,100,10,,0.263075208775808
avg,mse,linear,1,,,0.6033996547875619
avg,r2,linear,1,,,-0.008302407787647825
avg,pcc,linear,1,,,0.2716324928633687
avg,mse,poly,1,,2,0.6053563569399149
avg,r2,poly,1,,2,-0.006812609095397215
avg,pcc,poly,1,,2,0.25493223236119167
avg,mse,poly,10,,2,0.7581961437999292
avg,r2,poly,10,,2,-0.32270767973473113
avg,pcc,poly,10,,2,0.20498158003691894
avg,mse,poly,100,,2,0.7870929806116201
avg,r2,poly,100,,2,-0.37864991440889784
avg,pcc,poly,100,,2,0.19856714187981359
avg,mse,poly,1,,3,0.6072256733437095
avg,r2,poly,1,,3,-0.007043268289244042
avg,pcc,poly,1,,3,0.26455913606093584
avg,mse,poly,10,,3,0.7717092533132224
avg,r2,poly,10,,3,-0.3570399017169998
avg,pcc,poly,10,,3,0.17169196168303627
avg,mse,poly,100,,3,0.7970653138993334
avg,r2,poly,100,,3,-0.3975326728211727
avg,pcc,poly,100,,3,0.15826728847049748
avg,mse,rbf,1,0.01,,0.6456070692885603
avg,r2,rbf,1,0.01,,-0.054191701482615186
avg,pcc,rbf,1,0.01,,0.25865195831176674
avg,mse,rbf,10,0.01,,0.607046195821506
avg,r2,rbf,10,0.01,,0.004182807953921208
avg,pcc,rbf,10,0.01,,0.25846467977936916
avg,mse,rbf,100,0.01,,0.6074101088244174
avg,r2,rbf,100,0.01,,-0.014959251318568512
avg,pcc,rbf,100,0.01,,0.3212524932238253
avg,mse,rbf,1,0.1,,0.6105008722355592
avg,r2,rbf,1,0.1,,-0.004473208108470983
avg,pcc,rbf,1,0.1,,0.2505402585095271
avg,mse,rbf,10,0.1,,0.6036624846495852
avg,r2,rbf,10,0.1,,-0.013923594988345866
avg,pcc,rbf,10,0.1,,0.3117248349395023
avg,mse,rbf,100,0.1,,0.7781012881530568
avg,r2,rbf,100,0.1,,-0.3559693506811925
avg,pcc,rbf,100,0.1,,0.22819277228822826
avg,mse,rbf,1,1,,0.6141400069721502
avg,r2,rbf,1,1,,-0.03811375164101688
avg,pcc,rbf,1,1,,0.255546811016794
avg,mse,rbf,10,1,,0.6768459747905974
avg,r2,rbf,10,1,,-0.17683579408078
avg,pcc,rbf,10,1,,0.18922402568123686
avg,mse,rbf,100,1,,0.6768459747905974
avg,r2,rbf,100,1,,-0.17683579408078
avg,pcc,rbf,100,1,,0.18922402568123686
avg,mse,rbf,1,10,,0.6342443581370741
avg,r2,rbf,1,10,,-0.03490168388068893
avg,pcc,rbf,1,10,,0.01351129943934846
avg,mse,rbf,10,10,,0.632010868116142
avg,r2,rbf,10,10,,-0.034193585457302764
avg,pcc,rbf,10,10,,0.04419086007762761
avg,mse,rbf,100,10,,0.632010868116142
avg,r2,rbf,100,10,,-0.034193585457302764
avg,pcc,rbf,100,10,,0.04419086007762761
conc,mse,linear,1,,,0.5619916387796677
conc,r2,linear,1,,,0.006346949038669303
conc,pcc,linear,1,,,0.33736037287255277
conc,mse,poly,1,,2,0.6138933009468348
conc,r2,poly,1,,2,-0.054133339681434786
conc,pcc,poly,1,,2,0.23793366832354432
conc,mse,poly,10,,2,0.5646717463546443
conc,r2,poly,10,,2,0.015359801767597502
conc,pcc,poly,10,,2,0.32217678570257785
conc,mse,poly,100,,2,0.5643987469399664
conc,r2,poly,100,,2,0.015660007309511448
conc,pcc,poly,100,,2,0.3223971960548825
conc,mse,poly,1,,3,0.6078956979681751
conc,r2,poly,1,,3,-0.05408065765179483
conc,pcc,poly,1,,3,0.21825928417429402
conc,mse,poly,10,,3,0.5784247399539723
conc,r2,poly,10,,3,-0.0051629759953437885
conc,pcc,poly,10,,3,0.29935783908727215
conc,mse,poly,100,,3,0.5826987106179249
conc,r2,poly,100,,3,-0.009722855446207624
conc,pcc,poly,100,,3,0.2882564387980936
conc,mse,rbf,1,0.01,,0.6280960244727758
conc,r2,rbf,1,0.01,,-0.04610848518441378
conc,pcc,rbf,1,0.01,,0.20808985954030038
conc,mse,rbf,10,0.01,,0.5804962475864425
conc,r2,rbf,10,0.01,,0.004631051393044127
conc,pcc,rbf,10,0.01,,0.30268195664918857
conc,mse,rbf,100,0.01,,0.5545004202206786
conc,r2,rbf,100,0.01,,0.026826106781120983
conc,pcc,rbf,100,0.01,,0.3576919993361008
conc,mse,rbf,1,0.1,,0.6045611761436589
conc,r2,rbf,1,0.1,,-0.022994661473023627
conc,pcc,rbf,1,0.1,,0.24962064615779495
conc,mse,rbf,10,0.1,,0.579323927756506
conc,r2,rbf,10,0.1,,0.006760251988094668
conc,pcc,rbf,10,0.1,,0.29255957826472584
conc,mse,rbf,100,0.1,,0.579323927756506
conc,r2,rbf,100,0.1,,0.006760251988094668
conc,pcc,rbf,100,0.1,,0.29255957826472584
conc,mse,rbf,1,1,,0.6341046279835527
conc,r2,rbf,1,1,,-0.03352833680904148
conc,pcc,rbf,1,1,,0.1728866412647974
conc,mse,rbf,10,1,,0.63216022011747
conc,r2,rbf,10,1,,-0.033043859478191995
conc,pcc,rbf,10,1,,0.19361259200580422
conc,mse,rbf,100,1,,0.63216022011747
conc,r2,rbf,100,1,,-0.033043859478191995
conc,pcc,rbf,100,1,,0.19361259200580422
conc,mse,rbf,1,10,,0.6350689278455064
conc,r2,rbf,1,10,,-0.034375211612010494
conc,pcc,rbf,1,10,,nan
conc,mse,rbf,10,10,,0.6334255970929876
conc,r2,rbf,10,10,,-0.03411034041160714
conc,pcc,rbf,10,10,,nan
conc,mse,rbf,100,10,,0.6334255970929876
conc,r2,rbf,100,10,,-0.03411034041160714
conc,pcc,rbf,100,10,,nan
