sum,mse,linear,1,,,0.6655698404058734
sum,r2,linear,1,,,-1.0676703070805122
sum,pcc,linear,1,,,0.25807899505042825
sum,mse,poly,1,,2,0.4632061558816056
sum,r2,poly,1,,2,-0.29467425657448637
sum,pcc,poly,1,,2,0.1711653515363254
sum,mse,poly,10,,2,1.93065470472493
sum,r2,poly,10,,2,-6.957800438679682
sum,pcc,poly,10,,2,0.17324637958359773
sum,mse,poly,100,,2,2.7731699658103075
sum,r2,poly,100,,2,-9.450576295677823
sum,pcc,poly,100,,2,0.15244377154279926
sum,mse,poly,1,,3,0.6286488565371682
sum,r2,poly,1,,3,-1.14052560105396
sum,pcc,poly,1,,3,0.10421344585806849
sum,mse,poly,10,,3,8.920156958921485
sum,r2,poly,10,,3,-39.36990598621145
sum,pcc,poly,10,,3,0.11001239498878224
sum,mse,poly,100,,3,42.54644407117651
sum,r2,poly,100,,3,-168.64075449124442
sum,pcc,poly,100,,3,0.08300139616462776
sum,mse,rbf,1,0.01,,0.4310427605790842
sum,r2,rbf,1,0.01,,-0.09424344544302245
sum,pcc,rbf,1,0.01,,0.15749784338132905
sum,mse,rbf,10,0.01,,0.46221340760304414
sum,r2,rbf,10,0.01,,-0.2351321469265863
sum,pcc,rbf,10,0.01,,0.1880795602813866
sum,mse,rbf,100,0.01,,0.4598265933246125
sum,r2,rbf,100,0.01,,-0.2281027228122597
sum,pcc,rbf,100,0.01,,0.1995113629659478
sum,mse,rbf,1,0.1,,0.4371306999612144
sum,r2,rbf,1,0.1,,-0.1246307252256201
sum,pcc,rbf,1,0.1,,0.11959863043283998
sum,mse,rbf,10,0.1,,0.43802903486848754
sum,r2,rbf,10,0.1,,-0.13341864415991783
sum,pcc,rbf,10,0.1,,0.12553833199219508
sum,mse,rbf,100,0.1,,0.43802903486848754
sum,r2,rbf,100,0.1,,-0.13341864415991783
sum,pcc,rbf,100,0.1,,0.12553833199219508
sum,mse,rbf,1,1,,0.434633616226216
sum,r2,rbf,1,1,,-0.12921446243761808
sum,pcc,rbf,1,1,,-0.07525928714634178
sum,mse,rbf,10,1,,0.43527630611252255
sum,r2,rbf,10,1,,-0.13434075885837812
sum,pcc,rbf,10,1,,-0.07526087585717797
sum,mse,rbf,100,1,,0.43527630611252255
sum,r2,rbf,100,1,,-0.13434075885837812
sum,pcc,rbf,100,1,,-0.07526087585717797
sum,mse,rbf,1,10,,0.43463350428331404
sum,r2,rbf,1,10,,-0.12921416389600632
sum,pcc,rbf,1,10,,nan
sum,mse,rbf,10,10,,0.43527619400192996
