O,sum,mse,linear,1,,,0.5017241104336936
O,sum,r2,linear,1,,,-2.0283591282742077
O,sum,pcc,linear,1,,,-0.036025644328522996
O,sum,mse,poly,1,,2,0.3256159322608489
O,sum,r2,poly,1,,2,-0.5386149433198669
O,sum,pcc,poly,1,,2,-0.054679656454762235
O,sum,mse,poly,10,,2,0.46878494883226374
O,sum,r2,poly,10,,2,-1.774657168305
O,sum,pcc,poly,10,,2,-0.09442422425787042
O,sum,mse,poly,100,,2,0.7689075571170048
O,sum,r2,poly,100,,2,-4.943414500887059
O,sum,pcc,poly,100,,2,0.018143726682560497
O,sum,mse,poly,1,,3,0.3552333115372263
O,sum,r2,poly,1,,3,-0.7386205407270902
O,sum,pcc,poly,1,,3,-0.12194417010050529
O,sum,mse,poly,10,,3,0.49988535366495485
O,sum,r2,poly,10,,3,-1.7810356791815747
O,sum,pcc,poly,10,,3,-0.059494215566889365
O,sum,mse,poly,100,,3,2.3134046208809043
O,sum,r2,poly,100,,3,-13.952907532402275
O,sum,pcc,poly,100,,3,-0.049911655075166435
O,sum,mse,rbf,1,0.01,,0.32079066641433257
O,sum,r2,rbf,1,0.01,,-0.508387727664197
O,sum,pcc,rbf,1,0.01,,-0.07705205315393718
O,sum,mse,rbf,10,0.01,,0.3582664333986925
O,sum,r2,rbf,10,0.01,,-0.8255457558841929
O,sum,pcc,rbf,10,0.01,,-0.01957421598742082
O,sum,mse,rbf,100,0.01,,0.3582664333986925
O,sum,r2,rbf,100,0.01,,-0.8255457558841929
O,sum,pcc,rbf,100,0.01,,-0.01957421598742082
O,sum,mse,rbf,1,0.1,,0.29353706237744626
O,sum,r2,rbf,1,0.1,,-0.49701234230979824
O,sum,pcc,rbf,1,0.1,,0.03789506930441211
O,sum,mse,rbf,10,0.1,,0.29538193328550416
O,sum,r2,rbf,10,0.1,,-0.5478063245773723
O,sum,pcc,rbf,10,0.1,,0.05340455744154056
O,sum,mse,rbf,100,0.1,,0.29538193328550416
O,sum,r2,rbf,100,0.1,,-0.5478063245773723
O,sum,pcc,rbf,100,0.1,,0.05340455744154056
O,sum,mse,rbf,1,1,,0.29257820321587835
O,sum,r2,rbf,1,1,,-0.48790221650802473
O,sum,pcc,rbf,1,1,,-0.004016062739439541
O,sum,mse,rbf,10,1,,0.2944260627197942
O,sum,r2,rbf,10,1,,-0.540093830843814
O,sum,pcc,rbf,10,1,,-0.001209700041453704
O,sum,mse,rbf,100,1,,0.2944260627197942
O,sum,r2,rbf,100,1,,-0.540093830843814
O,sum,pcc,rbf,100,1,,-0.001209700041453704
O,sum,mse,rbf,1,10,,0.2925785555524348
O,sum,r2,rbf,1,10,,-0.487903330584337
O,sum,pcc,rbf,1,10,,nan
O,sum,mse,rbf,10,10,,0.2944264317838766
O,sum,r2,rbf,10,10,,-0.540095044047391
O,sum,pcc,rbf,10,10,,nan
O,sum,mse,rbf,100,10,,0.2944264317838766
O,sum,r2,rbf,100,10,,-0.540095044047391
O,sum,pcc,rbf,100,10,,nan
O,max,mse,linear,1,,,0.40664453720624827
O,max,r2,linear,1,,,-1.2502017319756504
O,max,pcc,linear,1,,,-0.03988584789349531
O,max,mse,poly,1,,2,0.35497519306046
O,max,r2,poly,1,,2,-0.9441867148338942
O,max,pcc,poly,1,,2,0.029877708412561
O,max,mse,poly,10,,2,0.3631590490066487
O,max,r2,poly,10,,2,-0.9950253101678713
O,max,pcc,poly,10,,2,0.019609877018915152
O,max,mse,poly,100,,2,0.3631590490066487
O,max,r2,poly,100,,2,-0.9950253101678713
O,max,pcc,poly,100,,2,0.019609877018915152
O,max,mse,poly,1,,3,0.34571607273646326
O,max,r2,poly,1,,3,-0.8664941225419355
O,max,pcc,poly,1,,3,0.013218710814599938
O,max,mse,poly,10,,3,0.34571607273646326
O,max,r2,poly,10,,3,-0.8664941225419355
O,max,pcc,poly,10,,3,0.013218710814599938
O,max,mse,poly,100,,3,0.34571607273646326
O,max,r2,poly,100,,3,-0.8664941225419355
O,max,pcc,poly,100,,3,0.013218710814599938
O,max,mse,rbf,1,0.01,,0.3106529304019702
O,max,r2,rbf,1,0.01,,-0.4538706885378058
O,max,pcc,rbf,1,0.01,,0.04037809063668489
O,max,mse,rbf,10,0.01,,0.32003077311687134
O,max,r2,rbf,10,0.01,,-0.5609914317540158
O,max,pcc,rbf,10,0.01,,0.05457994491288989
O,max,mse,rbf,100,0.01,,0.4170242670955647
O,max,r2,rbf,100,0.01,,-1.3432188468774562
O,max,pcc,rbf,100,0.01,,-0.03548179276275711
O,max,mse,rbf,1,0.1,,0.31182068298182847
O,max,r2,rbf,1,0.1,,-0.4931813572923575
O,max,pcc,rbf,1,0.1,,0.020950980084446763
O,max,mse,rbf,10,0.1,,0.3474339572319489
O,max,r2,rbf,10,0.1,,-0.8617970725892906
O,max,pcc,rbf,10,0.1,,-0.005429803567891111
O,max,mse,rbf,100,0.1,,0.3474339572319489
O,max,r2,rbf,100,0.1,,-0.8617970725892906
O,max,pcc,rbf,100,0.1,,-0.005429803567891111
O,max,mse,rbf,1,1,,0.29085934780566464
O,max,r2,rbf,1,1,,-0.45838049801652153
O,max,pcc,rbf,1,1,,0.09266993080297489
O,max,mse,rbf,10,1,,0.2915936671332389
O,max,r2,rbf,10,1,,-0.49764472882818583
O,max,pcc,rbf,10,1,,0.10022245872379536
O,max,mse,rbf,100,1,,0.2915936671332389
O,max,r2,rbf,100,1,,-0.49764472882818583
O,max,pcc,rbf,100,1,,0.10022245872379536
O,max,mse,rbf,1,10,,0.29257855512550873
O,max,r2,rbf,1,10,,-0.4879033305837671
O,max,pcc,rbf,1,10,,0.06204517370371574
O,max,mse,rbf,10,10,,0.2944264313385738
O,max,r2,rbf,10,10,,-0.5400950441472334
O,max,pcc,rbf,10,10,,0.04315241574048888
O,max,mse,rbf,100,10,,0.2944264313385738
O,max,r2,rbf,100,10,,-0.5400950441472334
O,max,pcc,rbf,100,10,,0.04315241574048888
O,min,mse,linear,1,,,0.37260673969309543
O,min,r2,linear,1,,,-1.1724234285202297
O,min,pcc,linear,1,,,0.047919906404244456
O,min,mse,poly,1,,2,0.33661028853816843
O,min,r2,poly,1,,2,-0.9417195074289314
O,min,pcc,poly,1,,2,0.06357470481346761
O,min,mse,poly,10,,2,0.3398166444649292
O,min,r2,poly,10,,2,-1.0259138848270242
O,min,pcc,poly,10,,2,0.08701045802832037
O,min,mse,poly,100,,2,0.3398166444649292
O,min,r2,poly,100,,2,-1.0259138848270242
O,min,pcc,poly,100,,2,0.08701045802832037
O,min,mse,poly,1,,3,0.3220806271532975
O,min,r2,poly,1,,3,-0.9304358870603661
O,min,pcc,poly,1,,3,0.08087990987729457
O,min,mse,poly,10,,3,0.3220806271532975
O,min,r2,poly,10,,3,-0.9304358870603661
O,min,pcc,poly,10,,3,0.08087990987729457
O,min,mse,poly,100,,3,0.3220806271532975
O,min,r2,poly,100,,3,-0.9304358870603661
O,min,pcc,poly,100,,3,0.08087990987729457
O,min,mse,rbf,1,0.01,,0.3047958649427439
O,min,r2,rbf,1,0.01,,-0.41534717220454925
O,min,pcc,rbf,1,0.01,,-0.05693126724993954
O,min,mse,rbf,10,0.01,,0.31630214553212765
O,min,r2,rbf,10,0.01,,-0.5633651666228741
O,min,pcc,rbf,10,0.01,,-0.03238787375428521
O,min,mse,rbf,100,0.01,,0.37860085318376424
O,min,r2,rbf,100,0.01,,-1.2807509124601117
O,min,pcc,rbf,100,0.01,,0.07729883486199135
O,min,mse,rbf,1,0.1,,0.30846220075123654
O,min,r2,rbf,1,0.1,,-0.49160321173870314
O,min,pcc,rbf,1,0.1,,-0.02930625927785706
O,min,mse,rbf,10,0.1,,0.3316669047287077
O,min,r2,rbf,10,0.1,,-0.9097649917390438
O,min,pcc,rbf,10,0.1,,0.09000906627499135
O,min,mse,rbf,100,0.1,,0.3316669047287077
O,min,r2,rbf,100,0.1,,-0.9097649917390438
O,min,pcc,rbf,100,0.1,,0.09000906627499135
O,min,mse,rbf,1,1,,0.29109607198662657
O,min,r2,rbf,1,1,,-0.469924681455702
O,min,pcc,rbf,1,1,,0.07969269577358136
O,min,mse,rbf,10,1,,0.292044339680486
O,min,r2,rbf,10,1,,-0.513681222406891
O,min,pcc,rbf,10,1,,0.09521250135663717
O,min,mse,rbf,100,1,,0.292044339680486
O,min,r2,rbf,100,1,,-0.513681222406891
O,min,pcc,rbf,100,1,,0.09521250135663717
O,min,mse,rbf,1,10,,0.29257855547753253
O,min,r2,rbf,1,10,,-0.4879033293139717
O,min,pcc,rbf,1,10,,-0.08995796928079672
O,min,mse,rbf,10,10,,0.2944264317028494
O,min,r2,rbf,10,10,,-0.5400950426481239
O,min,pcc,rbf,10,10,,-0.09484243009428152
O,min,mse,rbf,100,10,,0.2944264317028494
O,min,r2,rbf,100,10,,-0.5400950426481239
O,min,pcc,rbf,100,10,,-0.09484243009428152
O,avg,mse,linear,1,,,0.35562425139408027
O,avg,r2,linear,1,,,-0.8633029283445126
O,avg,pcc,linear,1,,,0.060388659807275556
O,avg,mse,poly,1,,2,0.32307756756674416
O,avg,r2,poly,1,,2,-0.6296545077541156
O,avg,pcc,poly,1,,2,0.07720964946874162
O,avg,mse,poly,10,,2,0.3986561442777686
O,avg,r2,poly,10,,2,-1.2343424069219162
O,avg,pcc,poly,10,,2,0.07664418178640345
O,avg,mse,poly,100,,2,0.3986561442777686
O,avg,r2,poly,100,,2,-1.2343424069219162
O,avg,pcc,poly,100,,2,0.07664418178640345
O,avg,mse,poly,1,,3,0.30822789468182565
O,avg,r2,poly,1,,3,-0.5607264712258282
O,avg,pcc,poly,1,,3,0.1330972926089033
O,avg,mse,poly,10,,3,0.3538755559009296
O,avg,r2,poly,10,,3,-0.934977095799981
O,avg,pcc,poly,10,,3,0.10309375777012071
O,avg,mse,poly,100,,3,0.3538755559009296
O,avg,r2,poly,100,,3,-0.934977095799981
O,avg,pcc,poly,100,,3,0.10309375777012071
O,avg,mse,rbf,1,0.01,,0.3055137098994337
O,avg,r2,rbf,1,0.01,,-0.4435745933381436
O,avg,pcc,rbf,1,0.01,,0.10508562987268961
O,avg,mse,rbf,10,0.01,,0.3073239076939746
O,avg,r2,rbf,10,0.01,,-0.4594805221904835
O,avg,pcc,rbf,10,0.01,,0.07356723648405816
O,avg,mse,rbf,100,0.01,,0.40015249186826596
O,avg,r2,rbf,100,0.01,,-1.2018366803262193
O,avg,pcc,rbf,100,0.01,,0.06567043438813627
O,avg,mse,rbf,1,0.1,,0.3083593933353288
O,avg,r2,rbf,1,0.1,,-0.4551343130986069
O,avg,pcc,rbf,1,0.1,,0.04241377051181132
O,avg,mse,rbf,10,0.1,,0.3711616332411426
O,avg,r2,rbf,10,0.1,,-0.9653071644722067
O,avg,pcc,rbf,10,0.1,,0.07350718037931869
O,avg,mse,rbf,100,0.1,,0.4390501654215216
O,avg,r2,rbf,100,0.1,,-1.435029867152608
O,avg,pcc,rbf,100,0.1,,0.05023375387678246
O,avg,mse,rbf,1,1,,0.30281926250592883
O,avg,r2,rbf,1,1,,-0.46073056726375167
O,avg,pcc,rbf,1,1,,0.020669584765993003
O,avg,mse,rbf,10,1,,0.30910841547442514
O,avg,r2,rbf,10,1,,-0.5588100528360376
O,avg,pcc,rbf,10,1,,0.031088687143587573
O,avg,mse,rbf,100,1,,0.30910841547442514
O,avg,r2,rbf,100,1,,-0.5588100528360376
O,avg,pcc,rbf,100,1,,0.031088687143587573
O,avg,mse,rbf,1,10,,0.29261256823998977
O,avg,r2,rbf,1,10,,-0.4882962769617958
O,avg,pcc,rbf,1,10,,0.02206353422790534
O,avg,mse,rbf,10,10,,0.29443804721827715
O,avg,r2,rbf,10,10,,-0.5403324606170481
O,avg,pcc,rbf,10,10,,0.031837850192576796
O,avg,mse,rbf,100,10,,0.29443804721827715
O,avg,r2,rbf,100,10,,-0.5403324606170481
O,avg,pcc,rbf,100,10,,0.031837850192576796
O,conc,mse,linear,1,,,0.36498797166921915
O,conc,r2,linear,1,,,-1.1072920332886595
O,conc,pcc,linear,1,,,0.09355160493952466
O,conc,mse,poly,1,,2,0.307601939678375
O,conc,r2,poly,1,,2,-0.49116237689293785
O,conc,pcc,poly,1,,2,0.03388705434140693
O,conc,mse,poly,10,,2,0.3241853393629171
O,conc,r2,poly,10,,2,-0.8160141374788019
O,conc,pcc,poly,10,,2,0.10572986933783035
O,conc,mse,poly,100,,2,0.3241853393629171
O,conc,r2,poly,100,,2,-0.8160141374788019
O,conc,pcc,poly,100,,2,0.10572986933783035
O,conc,mse,poly,1,,3,0.30445793462610976
O,conc,r2,poly,1,,3,-0.4817805749004768
O,conc,pcc,poly,1,,3,0.04976046088613632
O,conc,mse,poly,10,,3,0.3090547150205155
O,conc,r2,poly,10,,3,-0.7125750134811176
O,conc,pcc,poly,10,,3,0.08675416491668309
O,conc,mse,poly,100,,3,0.3090547150205155
O,conc,r2,poly,100,,3,-0.7125750134811176
O,conc,pcc,poly,100,,3,0.08675416491668309
O,conc,mse,rbf,1,0.01,,0.3071123968771395
O,conc,r2,rbf,1,0.01,,-0.4256156664341419
O,conc,pcc,rbf,1,0.01,,-0.0024303108713371784
O,conc,mse,rbf,10,0.01,,0.3210785631519292
O,conc,r2,rbf,10,0.01,,-0.6520584431467392
O,conc,pcc,rbf,10,0.01,,0.08123203115107329
O,conc,mse,rbf,100,0.01,,0.3471016266726682
O,conc,r2,rbf,100,0.01,,-0.9417748383134675
O,conc,pcc,rbf,100,0.01,,0.09011750459723304
O,conc,mse,rbf,1,0.1,,0.2975082773955249
O,conc,r2,rbf,1,0.1,,-0.45541040076544925
O,conc,pcc,rbf,1,0.1,,0.06257790675037064
O,conc,mse,rbf,10,0.1,,0.2976597109171785
O,conc,r2,rbf,10,0.1,,-0.5494925142494248
O,conc,pcc,rbf,10,0.1,,0.10559893174823339
O,conc,mse,rbf,100,0.1,,0.2976597109171785
O,conc,r2,rbf,100,0.1,,-0.5494925142494248
O,conc,pcc,rbf,100,0.1,,0.10559893174823339
O,conc,mse,rbf,1,1,,0.2926074895415541
O,conc,r2,rbf,1,1,,-0.487082656390777
O,conc,pcc,rbf,1,1,,-0.019094996280062577
O,conc,mse,rbf,10,1,,0.2944083156901513
O,conc,r2,rbf,10,1,,-0.5387827426461096
O,conc,pcc,rbf,10,1,,0.024014950523197118
O,conc,mse,rbf,100,1,,0.2944083156901513
O,conc,r2,rbf,100,1,,-0.5387827426461096
O,conc,pcc,rbf,100,1,,0.024014950523197118
O,conc,mse,rbf,1,10,,0.2925785555524348
O,conc,r2,rbf,1,10,,-0.487903330584337
O,conc,pcc,rbf,1,10,,nan
O,conc,mse,rbf,10,10,,0.2944264317838766
O,conc,r2,rbf,10,10,,-0.540095044047391
O,conc,pcc,rbf,10,10,,nan
O,conc,mse,rbf,100,10,,0.2944264317838766
O,conc,r2,rbf,100,10,,-0.540095044047391
O,conc,pcc,rbf,100,10,,nan
C,sum,mse,linear,1,,,0.891058319203256
C,sum,r2,linear,1,,,-1.4901210781649779
C,sum,pcc,linear,1,,,0.20233093776164254
C,sum,mse,poly,1,,2,0.5996197236431737
C,sum,r2,poly,1,,2,-0.6284768714722179
C,sum,pcc,poly,1,,2,0.1176245669899664
C,sum,mse,poly,10,,2,0.8444634816752368
C,sum,r2,poly,10,,2,-1.6918117979617642
C,sum,pcc,poly,10,,2,0.24085474078420926
C,sum,mse,poly,100,,2,1.8287243947549938
C,sum,r2,poly,100,,2,-5.197135582454915
C,sum,pcc,poly,100,,2,0.1581551588364642
C,sum,mse,poly,1,,3,0.7190069095826827
C,sum,r2,poly,1,,3,-1.1730576205647876
C,sum,pcc,poly,1,,3,0.11987428944770089
C,sum,mse,poly,10,,3,1.5865699547618846
C,sum,r2,poly,10,,3,-4.9570836027894885
C,sum,pcc,poly,10,,3,0.22442938034293372
C,sum,mse,poly,100,,3,4.086706493072839
C,sum,r2,poly,100,,3,-17.289512511431962
C,sum,pcc,poly,100,,3,0.17558987825927774
C,sum,mse,rbf,1,0.01,,0.5746065158595558
C,sum,r2,rbf,1,0.01,,-0.4916953401149928
C,sum,pcc,rbf,1,0.01,,0.05663249443633996
C,sum,mse,rbf,10,0.01,,0.6579534270564888
C,sum,r2,rbf,10,0.01,,-0.7208668006095361
C,sum,pcc,rbf,10,0.01,,0.08734402025121725
C,sum,mse,rbf,100,0.01,,0.6859004635907878
C,sum,r2,rbf,100,0.01,,-0.8003633718252197
C,sum,pcc,rbf,100,0.01,,0.042500771724387564
C,sum,mse,rbf,1,0.1,,0.5557633687191089
C,sum,r2,rbf,1,0.1,,-0.4402739526969535
C,sum,pcc,rbf,1,0.1,,0.1359560944838227
C,sum,mse,rbf,10,0.1,,0.5584331287566078
C,sum,r2,rbf,10,0.1,,-0.42326761859067635
C,sum,pcc,rbf,10,0.1,,0.11696379783578977
C,sum,mse,rbf,100,0.1,,0.5584331287566078
C,sum,r2,rbf,100,0.1,,-0.42326761859067635
C,sum,pcc,rbf,100,0.1,,0.11696379783578977
C,sum,mse,rbf,1,1,,0.5506021707928357
C,sum,r2,rbf,1,1,,-0.42453954403718913
C,sum,pcc,rbf,1,1,,0.06453114758531606
C,sum,mse,rbf,10,1,,0.5473614094326225
C,sum,r2,rbf,10,1,,-0.3976002947881687
C,sum,pcc,rbf,10,1,,0.06630027643374711
C,sum,mse,rbf,100,1,,0.5473614094326225
C,sum,r2,rbf,100,1,,-0.3976002947881687
C,sum,pcc,rbf,100,1,,0.06630027643374711
C,sum,mse,rbf,1,10,,0.5506021731251579
C,sum,r2,rbf,1,10,,-0.42453905960966426
C,sum,pcc,rbf,1,10,,nan
C,sum,mse,rbf,10,10,,0.5473611213225805
C,sum,r2,rbf,10,10,,-0.39759857561145895
C,sum,pcc,rbf,10,10,,nan
C,sum,mse,rbf,100,10,,0.5473611213225805
C,sum,r2,rbf,100,10,,-0.39759857561145895
C,sum,pcc,rbf,100,10,,nan
C,max,mse,linear,1,,,0.7096187336054014
C,max,r2,linear,1,,,-0.865665460063691
C,max,pcc,linear,1,,,-0.011777580210303262
C,max,mse,poly,1,,2,0.6433124513687071
C,max,r2,poly,1,,2,-0.7126519031002225
C,max,pcc,poly,1,,2,0.032406429398731985
C,max,mse,poly,10,,2,0.7320461905760799
C,max,r2,poly,10,,2,-0.9780083201546809
C,max,pcc,poly,10,,2,0.01576700885796144
C,max,mse,poly,100,,2,0.7320461905760799
C,max,r2,poly,100,,2,-0.9780083201546809
C,max,pcc,poly,100,,2,0.01576700885796144
C,max,mse,poly,1,,3,0.6806233216916965
C,max,r2,poly,1,,3,-0.8689315068552512
C,max,pcc,poly,1,,3,0.06788457663995638
C,max,mse,poly,10,,3,0.7463432175050866
C,max,r2,poly,10,,3,-1.089059337520591
C,max,pcc,poly,10,,3,0.03322299757584148
C,max,mse,poly,100,,3,0.7463432175050866
C,max,r2,poly,100,,3,-1.089059337520591
C,max,pcc,poly,100,,3,0.03322299757584148
C,max,mse,rbf,1,0.01,,0.533225688419569
C,max,r2,rbf,1,0.01,,-0.33650163513593095
C,max,pcc,rbf,1,0.01,,0.24175250144851707
C,max,mse,rbf,10,0.01,,0.5675272247681015
C,max,r2,rbf,10,0.01,,-0.4766857021969666
C,max,pcc,rbf,10,0.01,,0.05828138342653828
C,max,mse,rbf,100,0.01,,0.7489737226690825
C,max,r2,rbf,100,0.01,,-0.9618957210544394
C,max,pcc,rbf,100,0.01,,0.007354501704899763
C,max,mse,rbf,1,0.1,,0.5555755072703115
C,max,r2,rbf,1,0.1,,-0.437618207587499
C,max,pcc,rbf,1,0.1,,0.09825939286955916
C,max,mse,rbf,10,0.1,,0.6590772289512168
C,max,r2,rbf,10,0.1,,-0.7439362328744987
C,max,pcc,rbf,10,0.1,,0.022204571633779712
C,max,mse,rbf,100,0.1,,0.6588414787033896
C,max,r2,rbf,100,0.1,,-0.7431671342765425
C,max,pcc,rbf,100,0.1,,0.023144727991112512
C,max,mse,rbf,1,1,,0.5454666306278984
C,max,r2,rbf,1,1,,-0.42764992516239186
C,max,pcc,rbf,1,1,,0.11099420371104045
C,max,mse,rbf,10,1,,0.5431450946933378
C,max,r2,rbf,10,1,,-0.40204838445355023
C,max,pcc,rbf,10,1,,0.09541431387108847
C,max,mse,rbf,100,1,,0.5431450946933378
C,max,r2,rbf,100,1,,-0.40204838445355023
C,max,pcc,rbf,100,1,,0.09541431387108847
C,max,mse,rbf,1,10,,0.5506021735589816
C,max,r2,rbf,1,10,,-0.424539060146328
C,max,pcc,rbf,1,10,,-0.23856130062776476
C,max,mse,rbf,10,10,,0.5473611216640772
C,max,r2,rbf,10,10,,-0.39759857596561615
C,max,pcc,rbf,10,10,,-0.2878783332075704
C,max,mse,rbf,100,10,,0.5473611216640772
C,max,r2,rbf,100,10,,-0.39759857596561615
C,max,pcc,rbf,100,10,,-0.2878783332075704
C,min,mse,linear,1,,,0.6806914490873919
C,min,r2,linear,1,,,-0.7142252714763033
C,min,pcc,linear,1,,,0.08951369337354552
C,min,mse,poly,1,,2,0.6594537600396275
C,min,r2,poly,1,,2,-0.6723113266017527
C,min,pcc,poly,1,,2,0.0889433149778591
C,min,mse,poly,10,,2,0.7099515471464521
C,min,r2,poly,10,,2,-0.7699645260924199
C,min,pcc,poly,10,,2,0.09644873928656798
C,min,mse,poly,100,,2,0.7099515471464521
C,min,r2,poly,100,,2,-0.7699645260924199
C,min,pcc,poly,100,,2,0.09644873928656798
C,min,mse,poly,1,,3,0.6920742875764555
C,min,r2,poly,1,,3,-0.7582735714011544
C,min,pcc,poly,1,,3,0.09663051105659873
C,min,mse,poly,10,,3,0.6972667164366204
C,min,r2,poly,10,,3,-0.7743617172454298
C,min,pcc,poly,10,,3,0.11939798239688329
C,min,mse,poly,100,,3,0.6972667164366204
C,min,r2,poly,100,,3,-0.7743617172454298
C,min,pcc,poly,100,,3,0.11939798239688329
C,min,mse,rbf,1,0.01,,0.5428739787177451
C,min,r2,rbf,1,0.01,,-0.3588664172765033
C,min,pcc,rbf,1,0.01,,0.1952282744084556
C,min,mse,rbf,10,0.01,,0.5608482863235231
C,min,r2,rbf,10,0.01,,-0.41104105506204175
C,min,pcc,rbf,10,0.01,,0.1038948565690436
C,min,mse,rbf,100,0.01,,0.7424613729916839
C,min,r2,rbf,100,0.01,,-0.8534549016065437
C,min,pcc,rbf,100,0.01,,0.07629073998249457
C,min,mse,rbf,1,0.1,,0.5576602564078883
C,min,r2,rbf,1,0.1,,-0.4067318992702879
C,min,pcc,rbf,1,0.1,,0.09162084177513515
C,min,mse,rbf,10,0.1,,0.688721724759435
C,min,r2,rbf,10,0.1,,-0.7198596679053983
C,min,pcc,rbf,10,0.1,,0.04760935360704198
C,min,mse,rbf,100,0.1,,0.6964945914555392
C,min,r2,rbf,100,0.1,,-0.7409243858776862
C,min,pcc,rbf,100,0.1,,0.04204241764840231
C,min,mse,rbf,1,1,,0.5589376018511176
C,min,r2,rbf,1,1,,-0.44154004955362663
C,min,pcc,rbf,1,1,,-0.05743478313342535
C,min,mse,rbf,10,1,,0.5590948325464538
C,min,r2,rbf,10,1,,-0.4170855220974733
C,min,pcc,rbf,10,1,,-0.05624691717001917
C,min,mse,rbf,100,1,,0.5590948325464538
C,min,r2,rbf,100,1,,-0.4170855220974733
C,min,pcc,rbf,100,1,,-0.05624691717001917
C,min,mse,rbf,1,10,,0.5506021723453702
C,min,r2,rbf,1,10,,-0.4245390571900603
C,min,pcc,rbf,1,10,,0.03586416961663076
C,min,mse,rbf,10,10,,0.5473611205794869
C,min,r2,rbf,10,10,,-0.39759857324032855
C,min,pcc,rbf,10,10,,0.02730349870064604
C,min,mse,rbf,100,10,,0.5473611205794869
C,min,r2,rbf,100,10,,-0.39759857324032855
C,min,pcc,rbf,100,10,,0.02730349870064604
C,avg,mse,linear,1,,,0.6371927383399981
C,avg,r2,linear,1,,,-0.6828580622801235
C,avg,pcc,linear,1,,,0.015207779624028616
C,avg,mse,poly,1,,2,0.6074101206847683
C,avg,r2,poly,1,,2,-0.5830660624816785
C,avg,pcc,poly,1,,2,-0.022953254575826577
C,avg,mse,poly,10,,2,0.7030075436461483
C,avg,r2,poly,10,,2,-0.8928337635550158
C,avg,pcc,poly,10,,2,0.09608660257182747
C,avg,mse,poly,100,,2,0.7030075436461483
C,avg,r2,poly,100,,2,-0.8928337635550158
C,avg,pcc,poly,100,,2,0.09608660257182747
C,avg,mse,poly,1,,3,0.5966120429703757
C,avg,r2,poly,1,,3,-0.5642461220550863
C,avg,pcc,poly,1,,3,-0.026335361405509027
C,avg,mse,poly,10,,3,0.6722084155663415
C,avg,r2,poly,10,,3,-0.7823870589100975
C,avg,pcc,poly,10,,3,0.0812228238454894
C,avg,mse,poly,100,,3,0.6722084155663415
C,avg,r2,poly,100,,3,-0.7823870589100975
C,avg,pcc,poly,100,,3,0.0812228238454894
C,avg,mse,rbf,1,0.01,,0.5594450018593894
C,avg,r2,rbf,1,0.01,,-0.4076276137256961
C,avg,pcc,rbf,1,0.01,,-0.0022837131090965635
C,avg,mse,rbf,10,0.01,,0.5757829947047
C,avg,r2,rbf,10,0.01,,-0.47153003088612194
C,avg,pcc,rbf,10,0.01,,-0.04942137833278933
C,avg,mse,rbf,100,0.01,,0.6523082572809857
C,avg,r2,rbf,100,0.01,,-0.7438193340219953
C,avg,pcc,rbf,100,0.01,,0.10113977860738724
C,avg,mse,rbf,1,0.1,,0.568303851330201
C,avg,r2,rbf,1,0.1,,-0.4485441434942807
C,avg,pcc,rbf,1,0.1,,-0.03461550589089498
C,avg,mse,rbf,10,0.1,,0.6307863848637327
C,avg,r2,rbf,10,0.1,,-0.6564462234425763
C,avg,pcc,rbf,10,0.1,,0.1140604792404726
C,avg,mse,rbf,100,0.1,,0.7035874350763364
C,avg,r2,rbf,100,0.1,,-0.8689832114873299
C,avg,pcc,rbf,100,0.1,,0.1537294529997319
C,avg,mse,rbf,1,1,,0.5773073019464527
C,avg,r2,rbf,1,1,,-0.48849237275187923
C,avg,pcc,rbf,1,1,,0.030713695553241348
C,avg,mse,rbf,10,1,,0.5893136902391564
C,avg,r2,rbf,10,1,,-0.5033479701618913
C,avg,pcc,rbf,10,1,,0.10305427210804641
C,avg,mse,rbf,100,1,,0.5893136902391564
C,avg,r2,rbf,100,1,,-0.5033479701618913
